iso_o,iso_d,year,FLOW_T,FLOW_TU,FLOW_TP,fx_GBR,fx_EDEU
CUB,EDEU,1955,77755.50000000002,18513.215,6611.8647,.35714298,4.1999998
CUB,EDEU,1956,686139.7500000001,163366.61,58345.238,.35714298,4.1999998
CUB,EDEU,1957,1800985.500000001,428806.09,153145.09,.35714298,4.1999998
CUB,EDEU,1958,2535810,603764.31,215630.19,.35714298,4.1999998
CUB,EDEU,1959,2040790,485902.41,173536.64,.35714298,4.1999998
CUB,EDEU,1960,29700000,7071429,2525511.3,.35714298,4.1999998
CUB,EDEU,1961,165000000,40909092,14610395,.35714298,4.0333333
CUB,EDEU,1962,212000000,53000000,18928578,.35714298,4
CUB,EDEU,1963,297700000.0000001,74425000,26580366,.35714298,4
CUB,EDEU,1964,210300000,52575000,18776792,.35714298,4
CUB,EDEU,1965,212000000,53000000,18928578,.35714298,4
CUB,EDEU,1966,286400000,71600000,25571438,.35714298,4
CUB,EDEU,1967,336100000,84025000,30425734,.36210334,4
CUB,EDEU,1968,298799999.9999999,74700000,31125024,.41666698,4
CUB,EDEU,1969,317100000,80414200,33505942,.41666698,3.9433334
CUB,EDEU,1970,480300000,131229504,54679000,.41666698,3.6600001
CUB,EDEU,1971,410000000,116895920,48034900,.41092023,3.5073936
CUB,EDEU,1972,289600000,90822376,36364416,.40039048,3.1886415
CUB,EDEU,1973,338799999.9999999,126767936,51742988,.40817094,2.6726
CUB,EDEU,1974,657500000,254081728,108685096,.42775643,2.58775
CUB,EDEU,1975,609100000,247572272,111912864,.45204118,2.4602916
CUB,EDEU,1976,805000000,319698176,177915184,.55650985,2.5179999
CUB,EDEU,1977,958000000,412542784,236499216,.57327199,2.3221834
CUB,EDEU,1978,967500000,481672768,251194560,.52150458,2.008625
CUB,EDEU,1979,1027300000,560483008,264649520,.47218117,1.8328834
CUB,EDEU,1980,1096800000,603410944,259644704,.43029499,1.8176666
CUB,EDEU,1981,1550000000,685840704,341302688,.49764132,2.26
CUB,EDEU,1982,1430800000,589633600,337533888,.57244682,2.4265916
CUB,EDEU,1983,1814400000,710621376,468814400,.65972459,2.5532584
CUB,EDEU,1984,2027500000,712417920,535600544,.75180668,2.8459418
CUB,EDEU,1985,2098500000,712813760,555457280,.77924597,2.9439666
CUB,EDEU,1986,2340000000,1077604480,735138880,.68219733,2.1714833
CUB,EDEU,1987,2550800000,1419167616,868426240,.6119265,1.7973917
CUB,EDEU,1988,2546900000,1450212864,815266368,.56217015,1.756225
CYP,EDEU,1961,899999.9999999999,223140.5,79693.063,.35714298,4.0333333
CYP,EDEU,1962,1300000,325000,116071.47,.35714298,4
CYP,EDEU,1963,2600000,650000,232142.94,.35714298,4
CYP,EDEU,1964,1400000,350000,125000.05,.35714298,4
CYP,EDEU,1965,8199999.999999999,2050000,732143.13,.35714298,4
CYP,EDEU,1966,13400000,3350000,1196429,.35714298,4
CYP,EDEU,1967,14100000,3525000,1276414.3,.36210334,4
CYP,EDEU,1968,8000000,2000000,833334,.41666698,4
CYP,EDEU,1969,13100000,3322062.5,1384193.8,.41666698,3.9433334
CYP,EDEU,1970,16700000,4562841.5,1901185.4,.41666698,3.6600001
CYP,EDEU,1971,13600000,3877523.3,1593352.8,.41092023,3.5073936
CYP,EDEU,1972,14700000,4610113.5,1845845.5,.40039048,3.1886415
CYP,EDEU,1973,12900000,4826760.5,1970143.4,.40817094,2.6726
CYP,EDEU,1974,10300000,3980291.8,1702595.4,.42775643,2.58775
CYP,EDEU,1975,5700000,2316798.5,1047288.3,.45204118,2.4602916
CYP,EDEU,1976,13900000,5520254.5,3072076,.55650985,2.5179999
CYP,EDEU,1977,13400000,5770431.5,3308026.8,.57327199,2.3221834
CYP,EDEU,1978,10100000,5028315.5,2622289.5,.52150458,2.008625
CYP,EDEU,1979,14600000,7965591.5,3761202.3,.47218117,1.8328834
CYP,EDEU,1980,34900000,19200440,8261853,.43029499,1.8176666
CYP,EDEU,1981,30800000,13628319,6782014.5,.49764132,2.26
CYP,EDEU,1982,10200000,4203426.5,2406238.3,.57244682,2.4265916
CYP,EDEU,1983,17100000,6697324.5,4418389.5,.65972459,2.5532584
CYP,EDEU,1984,31000000,10892703,8189207,.75180668,2.8459418
CYP,EDEU,1985,27000000,9171300,7146698.5,.77924597,2.9439666
CYP,EDEU,1986,17600000,8105059,5529249.5,.68219733,2.1714833
CYP,EDEU,1987,22000000,12239959,7489955,.6119265,1.7973917
CYP,EDEU,1988,32200000,18334780,10307266,.56217015,1.756225
CZSK,EDEU,1953,483214707.0000001,115051128,41089704,.35714298,4.1999998
CZSK,EDEU,1954,629758606.5,149942528,53550924,.35714298,4.1999998
CZSK,EDEU,1955,691679304,164685552,58816288,.35714298,4.1999998
CZSK,EDEU,1956,904098924.0000001,215261664,76879192,.35714298,4.1999998
CZSK,EDEU,1957,1090491466.5,259640832,92728904,.35714298,4.1999998
CZSK,EDEU,1958,1272112670,302883968,108172888,.35714298,4.1999998
CZSK,EDEU,1959,1399776460,333280128,119028656,.35714298,4.1999998
CZSK,EDEU,1960,1592000000,379047648,135374208,.35714298,4.1999998
CZSK,EDEU,1961,1878100000,465644640,166301712,.35714298,4.0333333
CZSK,EDEU,1962,1855900000,463975008,165705424,.35714298,4
CZSK,EDEU,1963,1871400000,467849984,167089344,.35714298,4
CZSK,EDEU,1964,2105200000,526300000,187964352,.35714298,4
CZSK,EDEU,1965,2329200000,582300032,207964368,.35714298,4
CZSK,EDEU,1966,2534800000,633699968,226321504,.35714298,4
CZSK,EDEU,1967,2663900000,665974976,241151760,.36210334,4
CZSK,EDEU,1968,3070300000,767574976,319823136,.41666698,4
CZSK,EDEU,1969,3285700000,833229056,347179040,.41666698,3.9433334
CZSK,EDEU,1970,3769500000,1029918016,429132832,.41666698,3.6600001
CZSK,EDEU,1971,3960300000,1129129088,463981984,.41092023,3.5073936
CZSK,EDEU,1972,4362000000,1367980672,547726464,.40039048,3.1886415
CZSK,EDEU,1973,4996700000,1869602560,763117440,.40817094,2.6726
CZSK,EDEU,1974,5552800000,2145802368,917880768,.42775643,2.58775
CZSK,EDEU,1975,6913200000,2809910784,1270195328,.45204118,2.4602916
CZSK,EDEU,1976,7519700000,2986378240,1661948928,.55650985,2.5179999
CZSK,EDEU,1977,8403500000,3618792704,2074552448,.57327199,2.3221834
CZSK,EDEU,1978,8941800000,4451701760,2321582848,.52150458,2.008625
CZSK,EDEU,1979,9134200000,4983514112,2353121536,.47218117,1.8328834
CZSK,EDEU,1980,9306000000,5119750656,2203003136,.43029499,1.8176666
CZSK,EDEU,1981,10097900000,4468097536,2223510016,.49764132,2.26
CZSK,EDEU,1982,10499400000,4326809600,2476868352,.57244682,2.4265916
CZSK,EDEU,1983,11854900000,4643047424,3063132672,.65972459,2.5532584
CZSK,EDEU,1984,12834600000,4509790208,3390490368,.75180668,2.8459418
CZSK,EDEU,1985,12999000000,4415471104,3440738048,.77924597,2.9439666
CZSK,EDEU,1986,13316300000,6132352000,4183474176,.68219733,2.1714833
CZSK,EDEU,1987,14250300000,7928322048,4851550208,.6119265,1.7973917
CZSK,EDEU,1988,14640300000,8336232448,4686381056,.56217015,1.756225
DNK,EDEU,1953,108881867.25,25924256,9258666,.35714298,4.1999998
DNK,EDEU,1954,121662139.5,28967178,10345424,.35714298,4.1999998
DNK,EDEU,1955,122149687.5,29083260,10386882,.35714298,4.1999998
DNK,EDEU,1956,117056702.25,27870644,9953805,.35714298,4.1999998
DNK,EDEU,1957,95017221,22623148,8079698.5,.35714298,4.1999998
DNK,EDEU,1958,116058840,27633058,9868953,.35714298,4.1999998
DNK,EDEU,1959,129639200,30866478,11023746,.35714298,4.1999998
DNK,EDEU,1960,139800000,33285716,11887760,.35714298,4.1999998
DNK,EDEU,1961,114100000,28289256,10103309,.35714298,4.0333333
DNK,EDEU,1962,156000000,39000000,13928576,.35714298,4
DNK,EDEU,1963,141300000,35325000,12616076,.35714298,4
DNK,EDEU,1964,156700000,39175000,13991076,.35714298,4
DNK,EDEU,1965,181600000,45400000,16214292,.35714298,4
DNK,EDEU,1966,148100000,37025000,13223219,.35714298,4
DNK,EDEU,1967,141000000,35250000,12764143,.36210334,4
DNK,EDEU,1968,147800000,36950000,15395845,.41666698,4
DNK,EDEU,1969,150900000,38267116,15944644,.41666698,3.9433334
DNK,EDEU,1970,169300000,46256828,19273694,.41666698,3.6600001
DNK,EDEU,1971,181800000,51833360,21299376,.41092023,3.5073936
DNK,EDEU,1972,226000000,70876576,28378306,.40039048,3.1886415
DNK,EDEU,1973,276000000,103270224,42151904,.40817094,2.6726
DNK,EDEU,1974,312900000,120915856,51722536,.42775643,2.58775
DNK,EDEU,1975,309600000,125838744,56884296,.45204118,2.4602916
DNK,EDEU,1976,340000000,135027808,75144304,.55650985,2.5179999
DNK,EDEU,1977,401600000,172940688,99142056,.57327199,2.3221834
DNK,EDEU,1978,468800000,233393488,121715776,.52150458,2.008625
DNK,EDEU,1979,478600000,261118640,123295304,.47218117,1.8328834
DNK,EDEU,1980,450000000,247570144,106528192,.43029499,1.8176666
DNK,EDEU,1981,462500000,204646016,101840312,.49764132,2.26
DNK,EDEU,1982,416600000,171681136,98278320,.57244682,2.4265916
DNK,EDEU,1983,365700000,143228752,94491528,.65972459,2.5532584
DNK,EDEU,1984,349800000,122911864,92405960,.75180668,2.8459418
DNK,EDEU,1985,505500000,171707104,133802072,.77924597,2.9439666
DNK,EDEU,1986,567300000,261250000,178224048,.68219733,2.1714833
DNK,EDEU,1987,572000000,318238944,194738848,.6119265,1.7973917
DNK,EDEU,1988,920700000,524249472,294717408,.56217015,1.756225
DZA,EDEU,1960,400000,95238.102,34013.621,.35714298,4.1999998
DZA,EDEU,1961,100000,24793.389,8854.7852,.35714298,4.0333333
DZA,EDEU,1962,0,0,0,.35714298,4
DZA,EDEU,1963,400000,100000,35714.297,.35714298,4
DZA,EDEU,1964,4900000,1225000,437500.16,.35714298,4
DZA,EDEU,1965,1700000,425000,151785.77,.35714298,4
DZA,EDEU,1966,2900000,725000,258928.66,.35714298,4
DZA,EDEU,1967,7100000.000000001,1775000,642733.44,.36210334,4
DZA,EDEU,1968,8300000.000000001,2075000,864584,.41666698,4
DZA,EDEU,1969,22700000,5756551,2398564.8,.41666698,3.9433334
DZA,EDEU,1970,23100000,6311475.5,2629783.5,.41666698,3.6600001
DZA,EDEU,1971,27200000,7755046.5,3186705.5,.41092023,3.5073936
DZA,EDEU,1972,61300000,19224488,7697302,.40039048,3.1886415
DZA,EDEU,1973,76800000,28736062,11729225,.40817094,2.6726
DZA,EDEU,1974,81100000,31339968,13405873,.42775643,2.58775
DZA,EDEU,1975,72900000,29630634,13394267,.45204118,2.4602916
DZA,EDEU,1976,120300000,47776016,26587824,.55650985,2.5179999
DZA,EDEU,1977,101300000,43622740,25007694,.57327199,2.3221834
DZA,EDEU,1978,324000000,161304368,84120968,.52150458,2.008625
DZA,EDEU,1979,247400000,134978576,63734344,.47218117,1.8328834
DZA,EDEU,1980,538900000,296479008,127573432,.43029499,1.8176666
DZA,EDEU,1981,249700000,110486728,54982760,.49764132,2.26
DZA,EDEU,1982,463700000,191091072,109389480,.57244682,2.4265916
DZA,EDEU,1983,308900000,120982664,79815240,.65972459,2.5532584
DZA,EDEU,1984,296900000,104323992,78431472,.75180668,2.8459418
DZA,EDEU,1985,743700000,252618352,196851840,.77924597,2.9439666
DZA,EDEU,1986,355800000,163851136,111778808,.68219733,2.1714833
DZA,EDEU,1987,177000000,98476032,60260092,.6119265,1.7973917
DZA,EDEU,1988,161500000,91958608,51696384,.56217015,1.756225
ECU,EDEU,1966,2100000,525000,187500.06,.35714298,4
ECU,EDEU,1967,4899999.999999999,1225000,443576.59,.36210334,4
EDEU,AFG,1978,200000,99570.602,51926.523,.52150458,2.008625
EDEU,AFG,1979,8100000,4419266.5,2086694.4,.47218117,1.8328834
EDEU,AFG,1980,19100000,10507977,4521530,.43029499,1.8176666
EDEU,AFG,1981,38700000,17123894,8521557,.49764132,2.26
EDEU,AFG,1982,47800000,19698412,11276293,.57244682,2.4265916
EDEU,AFG,1983,46600000,18251188,12040758,.65972459,2.5532584
EDEU,AFG,1984,43600000,15320060,11517723,.75180668,2.8459418
EDEU,AFG,1985,53900000,18308632,14266928,.77924597,2.9439666
EDEU,AFG,1986,39000000,17960074,12252315,.68219733,2.1714833
EDEU,AFG,1987,55100000,30655534,18758934,.6119265,1.7973917
EDEU,AFG,1988,45300000,25793962,14500595,.56217015,1.756225
EDEU,AGO,1977,236000000,101628496,58260772,.57327199,2.3221834
EDEU,AGO,1978,233700000,116348248,60676144,.52150458,2.008625
EDEU,AGO,1979,311600000,170005360,80273328,.47218117,1.8328834
EDEU,AGO,1980,275000000,151292864,65100560,.43029499,1.8176666
EDEU,AGO,1981,198500000,87831856,43708760,.49764132,2.26
EDEU,AGO,1982,264300000,108918200,62349876,.57244682,2.4265916
EDEU,AGO,1983,255200000,99950712,65939944,.65972459,2.5532584
EDEU,AGO,1984,797800000,280328992,210753200,.75180668,2.8459418
EDEU,AGO,1985,844000000,286688032,223400496,.77924597,2.9439666
EDEU,AGO,1986,428400000,197284496,134586960,.68219733,2.1714833
EDEU,AGO,1987,171900000,95638592,58523788,.6119265,1.7973917
EDEU,AGO,1988,136200000,77552704,43597816,.56217015,1.756225
EDEU,ALB,1953,16457897.25,3918547.3,1399481.6,.35714298,4.1999998
EDEU,ALB,1954,13649242.5,3249819.8,1160650.4,.35714298,4.1999998
EDEU,ALB,1955,31178904.75,7423549,2651268.5,.35714298,4.1999998
EDEU,ALB,1956,27376240.5,6518153,2327912.5,.35714298,4.1999998
EDEU,ALB,1957,29967390,7135093,2548248.5,.35714298,4.1999998
EDEU,ALB,1958,35991690.00000001,8569450,3060519,.35714298,4.1999998
EDEU,ALB,1959,48231760,11483753,4101341.8,.35714298,4.1999998
EDEU,ALB,1960,39200000,9333334,3333334.8,.35714298,4.1999998
EDEU,ALB,1961,42700000,10586777,3780993.3,.35714298,4.0333333
EDEU,ALB,1962,32300000,8075000,2883929.5,.35714298,4
EDEU,ALB,1963,29300000,7325000,2616072.3,.35714298,4
EDEU,ALB,1964,43900000,10975000,3919644.3,.35714298,4
EDEU,ALB,1965,47000000,11750000,4196430,.35714298,4
EDEU,ALB,1966,46700000,11675000,4169644.3,.35714298,4
EDEU,ALB,1967,54700000,13675000,4951763,.36210334,4
EDEU,ALB,1968,54400000.00000001,13600000,5666671,.41666698,4
EDEU,ALB,1969,63800000,16179205,6741340.5,.41666698,3.9433334
EDEU,ALB,1970,52300000,14289617,5954011.5,.41666698,3.6600001
EDEU,ALB,1971,62300000,17762478,7298961.5,.41092023,3.5073936
EDEU,ALB,1972,61500000,19287210,7722415,.40039048,3.1886415
EDEU,ALB,1973,58400000.00000001,21851380,8919098,.40817094,2.6726
EDEU,ALB,1974,78700000,30412522,13009152,.42775643,2.58775
EDEU,ALB,1975,81500000,33126154,14974386,.45204118,2.4602916
EDEU,ALB,1976,63200000,25099286,13968000,.55650985,2.5179999
EDEU,ALB,1977,71000000,30574674,17527604,.57327199,2.3221834
EDEU,ALB,1978,74900000,37289188,19446482,.52150458,2.008625
EDEU,ALB,1979,115300000,62906348,29703194,.47218117,1.8328834
EDEU,ALB,1980,115000000,63267928,27223872,.43029499,1.8176666
EDEU,ALB,1981,121200000,53628320,26687668,.49764132,2.26
EDEU,ALB,1982,135500000,55839640,31965224,.57244682,2.4265916
EDEU,ALB,1983,159600000,62508360,41238304,.65972459,2.5532584
EDEU,ALB,1984,161400000,56712332,42636708,.75180668,2.8459418
EDEU,ALB,1985,156100000,53023700,41318504,.77924597,2.9439666
EDEU,ALB,1986,177300000,81649256,55700904,.68219733,2.1714833
EDEU,ALB,1987,190800000,106153824,64958336,.6119265,1.7973917
EDEU,ALB,1988,261100000,148671152,83578480,.56217015,1.756225
EDEU,ARG,1953,33624,8005.7148,2859.1848,.35714298,4.1999998
EDEU,ARG,1954,849006,202144.3,72194.414,.35714298,4.1999998
EDEU,ARG,1955,15682443.75,3733915.3,1333541.6,.35714298,4.1999998
EDEU,ARG,1956,10825877.25,2577590,920568.19,.35714298,4.1999998
EDEU,ARG,1957,10328872.5,2459255.5,878305.88,.35714298,4.1999998
EDEU,ARG,1958,15252220,3631481,1296958,.35714298,4.1999998
EDEU,ARG,1959,14803900,3524738.3,1258835.5,.35714298,4.1999998
EDEU,ARG,1960,18900000,4500000,1607143.4,.35714298,4.1999998
EDEU,ARG,1961,21000000,5206611.5,1859504.8,.35714298,4.0333333
EDEU,ARG,1962,9600000.000000002,2400000,857143.19,.35714298,4
EDEU,ARG,1963,7800000,1950000,696428.81,.35714298,4
EDEU,ARG,1964,17800000,4450000,1589286.3,.35714298,4
EDEU,ARG,1965,11900000,2975000,1062500.4,.35714298,4
EDEU,ARG,1966,9100000,2275000,812500.31,.35714298,4
EDEU,ARG,1967,11500000,2875000,1041047.1,.36210334,4
EDEU,ARG,1970,11300000,3087431.5,1286430.8,.41666698,3.6600001
EDEU,ARG,1971,13700000,3906034.5,1605068.6,.41092023,3.5073936
EDEU,ARG,1972,6200000,1944401.6,778519.88,.40039048,3.1886415
EDEU,ARG,1973,10300000,3853925,1573060.1,.40817094,2.6726
EDEU,ARG,1974,29300000,11322578,4843305.5,.42775643,2.58775
EDEU,ARG,1975,26400000,10730435,4850598.5,.45204118,2.4602916
EDEU,ARG,1976,47300000,18784750,10453898,.55650985,2.5179999
EDEU,ARG,1977,169900000,73163904,41942816,.57327199,2.3221834
EDEU,ARG,1978,148800000,74080528,38633336,.52150458,2.008625
EDEU,ARG,1979,292100000,159366384,75249808,.47218117,1.8328834
EDEU,ARG,1980,219000000,120484136,51843720,.43029499,1.8176666
EDEU,ARG,1981,238000000,105309736,52406476,.49764132,2.26
EDEU,ARG,1982,21500000,8860164,5071972.5,.57244682,2.4265916
EDEU,ARG,1983,26400000,10339729,6821373.5,.65972459,2.5532584
EDEU,ARG,1984,191900000,67429352,50693836,.75180668,2.8459418
EDEU,ARG,1985,153200000,52038632,40550896,.77924597,2.9439666
EDEU,ARG,1986,103700000,47755376,32578590,.68219733,2.1714833
EDEU,ARG,1987,97500000,54245272,33194120,.6119265,1.7973917
EDEU,ARG,1988,95600000,54434940,30601698,.56217015,1.756225
EDEU,AUS,1955,7716708.000000001,1837311.5,656182.94,.35714298,4.1999998
EDEU,AUS,1958,7976360,1899133.4,678262.19,.35714298,4.1999998
EDEU,AUS,1959,6388560,1521085.8,543245.13,.35714298,4.1999998
EDEU,AUS,1960,27000000,6428571.5,2295919.3,.35714298,4.1999998
EDEU,AUS,1961,6004000,1488595,531641.25,.35714298,4.0333333
EDEU,AUS,1962,8000000,2000000,714286,.35714298,4
EDEU,AUS,1963,8600000,2150000,767857.44,.35714298,4
EDEU,AUS,1964,17600000,4400000,1571429.1,.35714298,4
EDEU,AUS,1965,19300000,4825000,1723214.9,.35714298,4
